x_by_lambda_0  z_by_lambda_0  rel_err_db 
0.476393801040  0.218264472840  -285.554836629670  
0.476393801040  0.255140652003  -268.006141985696  
0.476393801040  0.298247128622  -287.740574230500  
0.476393801040  0.348636522768  -309.387111079586  
0.476393801040  0.407539296587  -297.570894206451  
0.476393801040  0.476393801040  -314.523387255395  
0.476393801040  0.556881399095  -311.053665802561  
0.476393801040  0.650967523046  -305.132618457206  
0.476393801040  0.760949668546  -309.019383378615  
0.476393801040  0.889513497311  -315.542668500459  
0.476393801040  1.039798418481  -304.114395674016  
0.476393801040  1.215474250076  -309.679241959958  
0.476393801040  1.420830832534  -308.544000024957  
0.476393801040  1.660882782628  -308.841638430696  
0.476393801040  1.941491945744  -302.748681928144  
0.476393801040  2.269510536695  -303.523811382289  
0.476393801040  2.652948464432  -300.892737277668  
0.476393801040  3.101168926575  -293.908215634323  
0.476393801040  3.625117049989  -295.935010126670  
0.476393801040  4.237587160604  -297.924663230086  
0.476393801040  4.953535208959  -304.030359771450  
0.476393801040  5.790443980602  -298.308249423635  
0.476393801040  6.768750009459  -298.856032433714  
0.476393801040  7.912342618981  -290.342895694484  
0.476393801040  9.249147277217  -289.208946075002  
0.476393801040  10.811807510766  -276.865985546642  
0.476393801040  12.638482029343  -288.878372249972  
0.476393801040  14.773776525985  -282.315851487153  
0.476393801040  17.269832906594  -284.255683681979  
0.476393801040  20.187602546790  -289.631870623776  
0.476393801040  23.598334667822  -278.231271267574  
0.476393801040  27.585316176292  -292.612498431284  
0.476393801040  32.245905452964  -278.611930431522  
0.476393801040  37.693909753884  -285.706808004244  
0.476393801040  44.062364277736  -290.185011674046  
0.476393801040  51.506780761681  -272.468581752696  
0.476393801040  60.208944933361  -271.106858843025  
0.476393801040  70.381355549316  -276.937195147215  
0.476393801040  82.272413417005  -268.739557561001  
0.476393801040  96.172487111530  -271.045417230533  
0.476393801040  112.421003506209  -273.475906950080  
0.476393801040  131.414736261176  -272.404419105018  
0.476393801040  153.617494667183  -264.729502094601  
0.476393801040  179.571449437164  -263.641556047070  
0.476393801040  209.910372010855  -263.091319582389  
0.476393801040  245.375110663982  -260.643812475768  
0.476393801040  286.831681334201  -259.305152819640  
0.476393801040  335.292414924956  -247.495322456134  
0.476393801040  391.940677484722  -257.928074444136  
0.476393801040  458.159766905449  -246.466157431253  
0.476393801040  535.566691770690  -260.834315762819  
0.476393801040  626.051657201482  -245.583373228376  
0.476393801040  731.824221907617  -257.818045842447  
0.476393801040  855.467253556569  -258.880838476858  
0.476393801040  1000.000000000000  -242.473920018418  

0.556881399095  0.100000000000  -239.607032352066  
0.556881399095  0.116895181650  -247.178603079437  
0.556881399095  0.136644834930  -256.179454618646  
0.556881399095  0.159731228006  -266.921412468349  
0.556881399095  0.186718109129  -247.204373289746  
0.556881399095  0.218264472840  -261.006277265331  
0.556881399095  0.255140652003  -277.732259731453  
0.556881399095  0.298247128622  -297.504782653167  
0.556881399095  0.348636522768  -282.062793548846  
0.556881399095  0.407539296587  -302.536097577510  
0.556881399095  0.476393801040  -313.725383086591  
0.556881399095  0.556881399095  -301.553775029656  
0.556881399095  0.650967523046  -308.457384623070  
0.556881399095  0.760949668546  -312.504970073410  
0.556881399095  0.889513497311  -300.353358652628  
0.556881399095  1.039798418481  -309.658808749727  
0.556881399095  1.215474250076  -302.758463470626  
0.556881399095  1.420830832534  -299.719929690858  
0.556881399095  1.660882782628  -303.788161664449  
0.556881399095  1.941491945744  -310.602867862488  
0.556881399095  2.269510536695  -300.050387593571  
0.556881399095  2.652948464432  -298.783021285599  
0.556881399095  3.101168926575  -290.459080547863  
0.556881399095  3.625117049989  -291.739234034158  
0.556881399095  4.237587160604  -305.398640924304  
0.556881399095  4.953535208959  -305.629479432110  
0.556881399095  5.790443980602  -293.901494947222  
0.556881399095  6.768750009459  -289.058848566438  
0.556881399095  7.912342618981  -288.854782228439  
0.556881399095  9.249147277217  -301.344322396649  
0.556881399095  10.811807510766  -298.126075326700  
0.556881399095  12.638482029343  -287.856787967416  
0.556881399095  14.773776525985  -280.418898449481  
0.556881399095  17.269832906594  -297.414832789521  
0.556881399095  20.187602546790  -280.642758396301  
0.556881399095  23.598334667822  -275.076341509999  
0.556881399095  27.585316176292  -281.647162906310  
0.556881399095  32.245905452964  -279.830529565410  
0.556881399095  37.693909753884  -290.988338126813  
0.556881399095  44.062364277736  -278.342212215216  
0.556881399095  51.506780761681  -269.205004565333  
0.556881399095  60.208944933361  -274.640583771719  
0.556881399095  70.381355549316  -275.624804558350  
0.556881399095  82.272413417005  -261.998782526171  
0.556881399095  96.172487111530  -272.984176214940  
0.556881399095  112.421003506209  -270.271455432507  
0.556881399095  131.414736261176  -267.772407284384  
0.556881399095  153.617494667183  -283.885409362684  
0.556881399095  179.571449437164  -263.879282180660  
0.556881399095  209.910372010855  -263.564688372969  
0.556881399095  245.375110663982  -260.551783006630  
0.556881399095  286.831681334201  -264.386146215137  
0.556881399095  335.292414924956  -257.492463899062  
0.556881399095  391.940677484722  -262.070627808946  
0.556881399095  458.159766905449  -260.980538078832  
0.556881399095  535.566691770690  -250.158678905676  
0.556881399095  626.051657201482  -261.854676789324  
0.556881399095  731.824221907617  -254.483921538958  
0.556881399095  855.467253556569  -244.112534940084  
0.556881399095  1000.000000000000  -244.235365413890  

0.650967523046  0.100000000000  -249.690196052971  
0.650967523046  0.116895181650  -256.660248131514  
0.650967523046  0.136644834930  -235.789435388242  
0.650967523046  0.159731228006  -244.808179706391  
0.650967523046  0.186718109129  -255.515084170573  
0.650967523046  0.218264472840  -268.145264757000  
0.650967523046  0.255140652003  -250.793028310012  
0.650967523046  0.298247128622  -267.240115125226  
0.650967523046  0.348636522768  -285.782569122184  
0.650967523046  0.407539296587  -272.813173937349  
0.650967523046  0.476393801040  -294.566713019657  
0.650967523046  0.556881399095  -311.467684579710  
0.650967523046  0.650967523046  -316.863022631814  
0.650967523046  0.760949668546  -302.361133223252  
0.650967523046  0.889513497311  -304.435173042981  
0.650967523046  1.039798418481  -303.297219015196  
0.650967523046  1.215474250076  -296.470178109509  
0.650967523046  1.420830832534  -310.224929747425  
0.650967523046  1.660882782628  -302.086211162967  
0.650967523046  1.941491945744  -299.383519441204  
0.650967523046  2.269510536695  -301.162014596755  
0.650967523046  2.652948464432  -305.619064284419  
0.650967523046  3.101168926575  -292.680357686754  
0.650967523046  3.625117049989  -297.185956726930  
0.650967523046  4.237587160604  -291.057295985764  
0.650967523046  4.953535208959  -302.024242167745  
0.650967523046  5.790443980602  -304.551838167368  
0.650967523046  6.768750009459  -282.117460722642  
0.650967523046  7.912342618981  -296.415426060686  
0.650967523046  9.249147277217  -285.111197781272  
0.650967523046  10.811807510766  -284.947755322849  
0.650967523046  12.638482029343  -288.776339175192  
0.650967523046  14.773776525985  -279.841343789341  
0.650967523046  17.269832906594  -291.474783409366  
0.650967523046  20.187602546790  -285.523314663999  
0.650967523046  23.598334667822  -282.521121380936  
0.650967523046  27.585316176292  -286.801953100625  
0.650967523046  32.245905452964  -277.333508053976  
0.650967523046  37.693909753884  -288.931533894424  
0.650967523046  44.062364277736  -278.236227292992  
0.650967523046  51.506780761681  -271.507681450615  
0.650967523046  60.208944933361  -268.566666988831  
0.650967523046  70.381355549316  -284.971497944209  
0.650967523046  82.272413417005  -267.799865345303  
0.650967523046  96.172487111530  -261.218460031429  
0.650967523046  112.421003506209  -260.822188537276  
0.650967523046  131.414736261176  -261.189630228572  
0.650967523046  153.617494667183  -273.092770436872  
0.650967523046  179.571449437164  -268.612726076868  
0.650967523046  209.910372010855  -272.083571795220  
0.650967523046  245.375110663982  -279.758550662602  
0.650967523046  286.831681334201  -259.936776927387  
0.650967523046  335.292414924956  -254.755664587257  
0.650967523046  391.940677484722  -256.587339099824  
0.650967523046  458.159766905449  -256.244080181943  
0.650967523046  535.566691770690  -255.790488837294  
0.650967523046  626.051657201482  -252.398442118680  
0.650967523046  731.824221907617  -253.325712089127  
0.650967523046  855.467253556569  -246.185845379057  
0.650967523046  1000.000000000000  -240.759998529770  

0.760949668546  0.100000000000  -238.302746353811  
0.760949668546  0.116895181650  -244.281422560155  
0.760949668546  0.136644834930  -251.385514016947  
0.760949668546  0.159731228006  -259.769914467190  
0.760949668546  0.186718109129  -269.661054227843  
0.760949668546  0.218264472840  -250.775441347987  
0.760949668546  0.255140652003  -263.643590964984  
0.760949668546  0.298247128622  -279.588063686442  
0.760949668546  0.348636522768  -297.412286340638  
0.760949668546  0.407539296587  -283.899575748135  
0.760949668546  0.476393801040  -311.060583205175  
0.760949668546  0.556881399095  -312.504970073410  
0.760949668546  0.650967523046  -301.955430191470  
0.760949668546  0.760949668546  -307.872810492795  
0.760949668546  0.889513497311  -308.755820172931  
0.760949668546  1.039798418481  -304.281421818949  
0.760949668546  1.215474250076  -308.863653028577  
0.760949668546  1.420830832534  -298.457359734673  
0.760949668546  1.660882782628  -295.595408200171  
0.760949668546  1.941491945744  -302.903761443474  
0.760949668546  2.269510536695  -305.552873203307  
0.760949668546  2.652948464432  -302.835641560366  
0.760949668546  3.101168926575  -294.472692711247  
0.760949668546  3.625117049989  -290.079490136963  
0.760949668546  4.237587160604  -293.211245806522  
0.760949668546  4.953535208959  -295.496542759654  
0.760949668546  5.790443980602  -290.352909887423  
0.760949668546  6.768750009459  -304.663577705018  
0.760949668546  7.912342618981  -285.960295116555  
0.760949668546  9.249147277217  -289.428590331185  
0.760949668546  10.811807510766  -281.836664886524  
0.760949668546  12.638482029343  -287.963748030610  
0.760949668546  14.773776525985  -287.390379348789  
0.760949668546  17.269832906594  -281.142068012634  
0.760949668546  20.187602546790  -267.072035662364  
0.760949668546  23.598334667822  -279.582464730702  
0.760949668546  27.585316176292  -288.483055824098  
0.760949668546  32.245905452964  -276.810576290525  
0.760949668546  37.693909753884  -278.844496387352  
0.760949668546  44.062364277736  -274.192954500506  
0.760949668546  51.506780761681  -273.519841779814  
0.760949668546  60.208944933361  -273.575126165628  
0.760949668546  70.381355549316  -267.704207071978  
0.760949668546  82.272413417005  -268.545448275118  
0.760949668546  96.172487111530  -279.465512990862  
0.760949668546  112.421003506209  -277.711413590850  
0.760949668546  131.414736261176  -276.822261069340  
0.760949668546  153.617494667183  -271.857846246591  
0.760949668546  179.571449437164  -256.716372795557  
0.760949668546  209.910372010855  -264.812497590890  
0.760949668546  245.375110663982  -258.437143768167  
0.760949668546  286.831681334201  -260.320197842948  
0.760949668546  335.292414924956  -260.945125789901  
0.760949668546  391.940677484722  -244.775160154075  
0.760949668546  458.159766905449  -264.279853229652  
0.760949668546  535.566691770690  -265.226688875603  
0.760949668546  626.051657201482  -252.940064587858  
0.760949668546  731.824221907617  -255.690175225595  
0.760949668546  855.467253556569  -246.232233702829  
0.760949668546  1000.000000000000  -251.809620673073  

0.889513497311  0.100000000000  -247.202078663887  
0.889513497311  0.116895181650  -252.665936515021  
0.889513497311  0.136644834930  -231.951955456986  
0.889513497311  0.159731228006  -239.048955091079  
0.889513497311  0.186718109129  -247.478744869040  
0.889513497311  0.218264472840  -257.469337946134  
0.889513497311  0.255140652003  -269.321888443289  
0.889513497311  0.298247128622  -252.747748079133  
0.889513497311  0.348636522768  -268.321880786537  
0.889513497311  0.407539296587  -287.165111660816  
0.889513497311  0.476393801040  -274.364382930485  
0.889513497311  0.556881399095  -298.841052695037  
0.889513497311  0.650967523046  -303.715146428776  
0.889513497311  0.760949668546  -308.755820172931  
0.889513497311  0.889513497311  -322.300697207949  
0.889513497311  1.039798418481  -297.857462875147  
0.889513497311  1.215474250076  -298.512466748627  
0.889513497311  1.420830832534  -305.173854195086  
0.889513497311  1.660882782628  -298.601312096198  
0.889513497311  1.941491945744  -305.404531687496  
0.889513497311  2.269510536695  -301.245213189759  
0.889513497311  2.652948464432  -296.867979751829  
0.889513497311  3.101168926575  -296.102917325508  
0.889513497311  3.625117049989  -300.212022193651  
0.889513497311  4.237587160604  -300.486775084980  
0.889513497311  4.953535208959  -293.070691830511  
0.889513497311  5.790443980602  -288.597717121737  
0.889513497311  6.768750009459  -295.938152699449  
0.889513497311  7.912342618981  -295.444815910648  
0.889513497311  9.249147277217  -288.652835695770  
0.889513497311  10.811807510766  -296.815186234047  
0.889513497311  12.638482029343  -280.373277712990  
0.889513497311  14.773776525985  -289.999912194297  
0.889513497311  17.269832906594  -284.134250534036  
0.889513497311  20.187602546790  -293.764494585657  
0.889513497311  23.598334667822  -243.419440587641  
0.889513497311  27.585316176292  -263.111875227894  
0.889513497311  32.245905452964  -280.288077968730  
0.889513497311  37.693909753884  -278.479529008566  
0.889513497311  44.062364277736  -286.812998755095  
0.889513497311  51.506780761681  -270.255886989305  
0.889513497311  60.208944933361  -280.876790178801  
0.889513497311  70.381355549316  -277.683982382296  
0.889513497311  82.272413417005  -280.314755550619  
0.889513497311  96.172487111530  -270.701330158008  
0.889513497311  112.421003506209  -275.058284125480  
0.889513497311  131.414736261176  -276.827776413352  
0.889513497311  153.617494667183  -260.326680901860  
0.889513497311  179.571449437164  -257.977606532578  
0.889513497311  209.910372010855  -264.541259994543  
0.889513497311  245.375110663982  -254.542774819120  
0.889513497311  286.831681334201  -265.449156214942  
0.889513497311  335.292414924956  -261.744234851655  
0.889513497311  391.940677484722  -266.647128937349  
0.889513497311  458.159766905449  -244.585161903981  
0.889513497311  535.566691770690  -247.107124751460  
0.889513497311  626.051657201482  -245.977159602778  
0.889513497311  731.824221907617  -246.965949981977  
0.889513497311  855.467253556569  -259.063019353546  
0.889513497311  1000.000000000000  -251.104913838784  

1.039798418481  0.100000000000  -227.036977095004  
1.039798418481  0.116895181650  -231.672245768219  
1.039798418481  0.136644834930  -237.152194806744  
1.039798418481  0.159731228006  -243.636145003488  
1.039798418481  0.186718109129  -251.321574808196  
1.039798418481  0.218264472840  -233.189760222392  
1.039798418481  0.255140652003  -243.220354959835  
1.039798418481  0.298247128622  -255.209740636657  
1.039798418481  0.348636522768  -269.502848273875  
1.039798418481  0.407539296587  -255.598855080245  
1.039798418481  0.476393801040  -274.398519685646  
1.039798418481  0.556881399095  -300.730908446206  
1.039798418481  0.650967523046  -288.198790821893  
1.039798418481  0.760949668546  -306.125285399814  
1.039798418481  0.889513497311  -297.356674231714  
1.039798418481  1.039798418481  -305.542236591061  
1.039798418481  1.215474250076  -300.480930758478  
1.039798418481  1.420830832534  -301.646157155105  
1.039798418481  1.660882782628  -307.718741949075  
1.039798418481  1.941491945744  -301.082922868935  
1.039798418481  2.269510536695  -299.203098833703  
1.039798418481  2.652948464432  -307.755125165574  
1.039798418481  3.101168926575  -295.983591410505  
1.039798418481  3.625117049989  -305.846031822230  
1.039798418481  4.237587160604  -300.647258693292  
1.039798418481  4.953535208959  -290.126823658411  
1.039798418481  5.790443980602  -293.174685142271  
1.039798418481  6.768750009459  -307.324510178008  
1.039798418481  7.912342618981  -308.531565481382  
1.039798418481  9.249147277217  -302.525241383758  
1.039798418481  10.811807510766  -291.230098841221  
1.039798418481  12.638482029343  -284.954361156151  
1.039798418481  14.773776525985  -284.056978843801  
1.039798418481  17.269832906594  -283.072811450341  
1.039798418481  20.187602546790  -281.082178995457  
1.039798418481  23.598334667822  -274.913544165735  
1.039798418481  27.585316176292  -227.032624480218  
1.039798418481  32.245905452964  -247.829562209921  
1.039798418481  37.693909753884  -270.204816664151  
1.039798418481  44.062364277736  -266.217068147519  
1.039798418481  51.506780761681  -280.778064708457  
1.039798418481  60.208944933361  -283.130971647077  
1.039798418481  70.381355549316  -265.334821803009  
1.039798418481  82.272413417005  -260.924383213031  
1.039798418481  96.172487111530  -273.622733215561  
1.039798418481  112.421003506209  -274.793962132441  
1.039798418481  131.414736261176  -269.014994987552  
1.039798418481  153.617494667183  -263.755473118798  
1.039798418481  179.571449437164  -261.909651044125  
1.039798418481  209.910372010855  -268.830594057657  
1.039798418481  245.375110663982  -253.762456691362  
1.039798418481  286.831681334201  -255.469809294063  
1.039798418481  335.292414924956  -260.984822970516  
1.039798418481  391.940677484722  -255.345549622649  
1.039798418481  458.159766905449  -257.565712986362  
1.039798418481  535.566691770690  -253.305744390653  
1.039798418481  626.051657201482  -256.762445248084  
1.039798418481  731.824221907617  -247.189093414176  
1.039798418481  855.467253556569  -250.121315061911  
1.039798418481  1000.000000000000  -254.594244824784  

1.215474250076  0.100000000000  -237.345664341158  
1.215474250076  0.116895181650  -241.618325133727  
1.215474250076  0.136644834930  -246.665967249853  
1.215474250076  0.159731228006  -252.620171641685  
1.215474250076  0.186718109129  -259.712661520927  
1.215474250076  0.218264472840  -241.353296833499  
1.215474250076  0.255140652003  -250.612555846840  
1.215474250076  0.298247128622  -261.705481637829  
1.215474250076  0.348636522768  -274.095469364929  
1.215474250076  0.407539296587  -260.435728839883  
1.215474250076  0.476393801040  -277.957480457123  
1.215474250076  0.556881399095  -292.881214887091  
1.215474250076  0.650967523046  -291.740696307187  
1.215474250076  0.760949668546  -300.135369208983  
1.215474250076  0.889513497311  -294.562109439257  
1.215474250076  1.039798418481  -300.361938525481  
1.215474250076  1.215474250076  -297.270809288372  
1.215474250076  1.420830832534  -301.570484952204  
1.215474250076  1.660882782628  -299.875042536169  
1.215474250076  1.941491945744  -302.088172512093  
1.215474250076  2.269510536695  -293.188484875215  
1.215474250076  2.652948464432  -298.883600586984  
1.215474250076  3.101168926575  -296.367376374322  
1.215474250076  3.625117049989  -292.027929452539  
1.215474250076  4.237587160604  -315.299970087950  
1.215474250076  4.953535208959  -286.120794321562  
1.215474250076  5.790443980602  -297.062189918262  
1.215474250076  6.768750009459  -285.170199138726  
1.215474250076  7.912342618981  -294.803522283903  
1.215474250076  9.249147277217  -286.373848494377  
1.215474250076  10.811807510766  -290.210439784863  
1.215474250076  12.638482029343  -282.844372843518  
1.215474250076  14.773776525985  -281.122947534731  
1.215474250076  17.269832906594  -286.367336113853  
1.215474250076  20.187602546790  -294.905656129472  
1.215474250076  23.598334667822  -276.824028315913  
1.215474250076  27.585316176292  -278.778991162119  
1.215474250076  32.245905452964  -215.674342472291  
1.215474250076  37.693909753884  -238.059100509069  
1.215474250076  44.062364277736  -263.200507450130  
1.215474250076  51.506780761681  -269.994019173330  
1.215474250076  60.208944933361  -269.830914714377  
1.215474250076  70.381355549316  -270.948627506362  
1.215474250076  82.272413417005  -262.356872943739  
1.215474250076  96.172487111530  -262.812844790862  
1.215474250076  112.421003506209  -276.562380189708  
1.215474250076  131.414736261176  -274.990986238569  
1.215474250076  153.617494667183  -259.402577032726  
1.215474250076  179.571449437164  -273.812566511192  
1.215474250076  209.910372010855  -269.965633115731  
1.215474250076  245.375110663982  -257.783857572334  
1.215474250076  286.831681334201  -267.047269289572  
1.215474250076  335.292414924956  -253.147634476402  
1.215474250076  391.940677484722  -276.804119998957  
1.215474250076  458.159766905449  -249.354693528334  
1.215474250076  535.566691770690  -260.379433690574  
1.215474250076  626.051657201482  -262.872467518089  
1.215474250076  731.824221907617  -243.908491308559  
1.215474250076  855.467253556569  -250.658645162279  
1.215474250076  1000.000000000000  -249.543820739302  

1.420830832534  0.100000000000  -239.428877474723  
1.420830832534  0.116895181650  -243.297233918754  
1.420830832534  0.136644834930  -223.914351193743  
1.420830832534  0.159731228006  -228.947275700690  
1.420830832534  0.186718109129  -234.902582368156  
1.420830832534  0.218264472840  -241.955079331697  
1.420830832534  0.255140652003  -250.316677356213  
1.420830832534  0.298247128622  -260.232594592280  
1.420830832534  0.348636522768  -245.298160777243  
1.420830832534  0.407539296587  -258.465808144896  
1.420830832534  0.476393801040  -274.137296089895  
1.420830832534  0.556881399095  -263.366217010371  
1.420830832534  0.650967523046  -284.607582099326  
1.420830832534  0.760949668546  -301.828110733159  
1.420830832534  0.889513497311  -310.043774282545  
1.420830832534  1.039798418481  -302.897909586712  
1.420830832534  1.215474250076  -299.006006322091  
1.420830832534  1.420830832534  -306.191700771220  
1.420830832534  1.660882782628  -302.362991229291  
1.420830832534  1.941491945744  -312.498510419500  
1.420830832534  2.269510536695  -296.254268611023  
1.420830832534  2.652948464432  -299.842201680449  
1.420830832534  3.101168926575  -298.122503534268  
1.420830832534  3.625117049989  -299.022660845515  
1.420830832534  4.237587160604  -299.808751910511  
1.420830832534  4.953535208959  -299.231120773970  
1.420830832534  5.790443980602  -295.517523490927  
1.420830832534  6.768750009459  -291.556524235164  
1.420830832534  7.912342618981  -291.199278302438  
1.420830832534  9.249147277217  -281.496329549800  
1.420830832534  10.811807510766  -283.118135255078  
1.420830832534  12.638482029343  -285.116780853919  
1.420830832534  14.773776525985  -289.008349542313  
1.420830832534  17.269832906594  -285.975551230214  
1.420830832534  20.187602546790  -280.863136157410  
1.420830832534  23.598334667822  -279.479977004002  
1.420830832534  27.585316176292  -288.352631388560  
1.420830832534  32.245905452964  -295.498640556143  
1.420830832534  37.693909753884  -272.510849853945  
1.420830832534  44.062364277736  -227.006112131175  
1.420830832534  51.506780761681  -256.112329203686  
1.420830832534  60.208944933361  -266.090775238063  
1.420830832534  70.381355549316  -283.809008207302  
1.420830832534  82.272413417005  -267.753707814439  
1.420830832534  96.172487111530  -281.640519368787  
1.420830832534  112.421003506209  -264.403358253895  
1.420830832534  131.414736261176  -270.940383546734  
1.420830832534  153.617494667183  -272.592677899182  
1.420830832534  179.571449437164  -260.743750047466  
1.420830832534  209.910372010855  -263.672428986065  
1.420830832534  245.375110663982  -273.411314649473  
1.420830832534  286.831681334201  -268.360200421787  
1.420830832534  335.292414924956  -274.415933791805  
1.420830832534  391.940677484722  -269.926504137457  
1.420830832534  458.159766905449  -269.011776247283  
1.420830832534  535.566691770690  -273.226240931011  
1.420830832534  626.051657201482  -254.628737026622  
1.420830832534  731.824221907617  -267.995199413549  
1.420830832534  855.467253556569  -250.614798314863  
1.420830832534  1000.000000000000  -250.500307171383  

1.660882782628  0.100000000000  -221.507290570122  
1.660882782628  0.116895181650  -224.809129143616  
1.660882782628  0.136644834930  -228.704390492778  
1.660882782628  0.159731228006  -233.299988854528  
1.660882782628  0.186718109129  -238.740024208589  
1.660882782628  0.218264472840  -245.163193214059  
1.660882782628  0.255140652003  -252.783218169024  
1.660882782628  0.298247128622  -261.926421375462  
1.660882782628  0.348636522768  -246.614822196169  
1.660882782628  0.407539296587  -258.702317322056  
1.660882782628  0.476393801040  -272.969987387107  
1.660882782628  0.556881399095  -261.535872338026  
1.660882782628  0.650967523046  -280.662903214429  
1.660882782628  0.760949668546  -297.063079941211  
1.660882782628  0.889513497311  -300.389453270109  
1.660882782628  1.039798418481  -317.291222144865  
1.660882782628  1.215474250076  -303.591153235666  
1.660882782628  1.420830832534  -303.332091359371  
1.660882782628  1.660882782628  -305.717129454836  
1.660882782628  1.941491945744  -292.876255417222  
1.660882782628  2.269510536695  -294.185573018398  
1.660882782628  2.652948464432  -296.939536234193  
1.660882782628  3.101168926575  -305.003659962292  
1.660882782628  3.625117049989  -295.379471353203  
1.660882782628  4.237587160604  -298.098655290770  
1.660882782628  4.953535208959  -305.251387005245  
1.660882782628  5.790443980602  -302.670308983637  
1.660882782628  6.768750009459  -295.488219805260  
1.660882782628  7.912342618981  -293.130381951867  
1.660882782628  9.249147277217  -288.319819867639  
1.660882782628  10.811807510766  -280.100138127470  
1.660882782628  12.638482029343  -307.045488863790  
1.660882782628  14.773776525985  -278.940641846841  
1.660882782628  17.269832906594  -282.018514790596  
1.660882782628  20.187602546790  -289.623160939895  
1.660882782628  23.598334667822  -278.432575898882  
1.660882782628  27.585316176292  -277.095270610360  
1.660882782628  32.245905452964  -270.322858152546  
1.660882782628  37.693909753884  -273.777133444810  
1.660882782628  44.062364277736  -284.962692700895  
1.660882782628  51.506780761681  -216.266863189897  
1.660882782628  60.208944933361  -247.046444878850  
1.660882782628  70.381355549316  -267.976417065906  
1.660882782628  82.272413417005  -259.703249011311  
1.660882782628  96.172487111530  -263.324655641693  
1.660882782628  112.421003506209  -270.020766013221  
1.660882782628  131.414736261176  -267.154341279173  
1.660882782628  153.617494667183  -272.612024335827  
1.660882782628  179.571449437164  -269.565178280631  
1.660882782628  209.910372010855  -256.478927621775  
1.660882782628  245.375110663982  -256.169735323642  
1.660882782628  286.831681334201  -255.133317933600  
1.660882782628  335.292414924956  -252.342287898450  
1.660882782628  391.940677484722  -252.916578392735  
1.660882782628  458.159766905449  -270.800435462139  
1.660882782628  535.566691770690  -259.769980593893  
1.660882782628  626.051657201482  -248.157652495624  
1.660882782628  731.824221907617  -252.353823211750  
1.660882782628  855.467253556569  -254.243366033482  
1.660882782628  1000.000000000000  -241.593768996794  

1.941491945744  0.100000000000  -218.816691325568  
1.941491945744  0.116895181650  -221.785521750039  
1.941491945744  0.136644834930  -225.284550955781  
1.941491945744  0.159731228006  -229.411238676741  
1.941491945744  0.186718109129  -234.279629995968  
1.941491945744  0.218264472840  -240.040981978384  
1.941491945744  0.255140652003  -246.861294603525  
1.941491945744  0.298247128622  -231.480206158397  
1.941491945744  0.348636522768  -240.495793328052  
1.941491945744  0.407539296587  -251.237629264324  
1.941491945744  0.476393801040  -264.034029706210  
1.941491945744  0.556881399095  -253.294603301501  
1.941491945744  0.650967523046  -270.624500991603  
1.941491945744  0.760949668546  -263.383155539261  
1.941491945744  0.889513497311  -288.238078523713  
1.941491945744  1.039798418481  -288.574666000508  
1.941491945744  1.215474250076  -300.253272700806  
1.941491945744  1.420830832534  -308.519110332780  
1.941491945744  1.660882782628  -293.739786935635  
1.941491945744  1.941491945744  -308.009974124353  
1.941491945744  2.269510536695  -300.935944747605  
1.941491945744  2.652948464432  -297.881140598208  
1.941491945744  3.101168926575  -295.216375960556  
1.941491945744  3.625117049989  -299.713117426100  
1.941491945744  4.237587160604  -287.413756621740  
1.941491945744  4.953535208959  -289.982057051313  
1.941491945744  5.790443980602  -287.491192583295  
1.941491945744  6.768750009459  -292.610114050719  
1.941491945744  7.912342618981  -299.858453866577  
1.941491945744  9.249147277217  -286.666538357131  
1.941491945744  10.811807510766  -279.137976741350  
1.941491945744  12.638482029343  -298.684060314403  
1.941491945744  14.773776525985  -281.420170297045  
1.941491945744  17.269832906594  -283.409353996097  
1.941491945744  20.187602546790  -289.545743057286  
1.941491945744  23.598334667822  -285.344260852777  
1.941491945744  27.585316176292  -277.617005703605  
1.941491945744  32.245905452964  -274.155119971073  
1.941491945744  37.693909753884  -286.355396846591  
1.941491945744  44.062364277736  -268.618802958593  
1.941491945744  51.506780761681  -267.059801772256  
1.941491945744  60.208944933361  -211.094968833951  
1.941491945744  70.381355549316  -241.712895895156  
1.941491945744  82.272413417005  -270.381019367498  
1.941491945744  96.172487111530  -261.649179682220  
1.941491945744  112.421003506209  -259.580141545121  
1.941491945744  131.414736261176  -268.675071490119  
1.941491945744  153.617494667183  -267.223617633759  
1.941491945744  179.571449437164  -259.139467031449  
1.941491945744  209.910372010855  -258.613482577737  
1.941491945744  245.375110663982  -272.687645053730  
1.941491945744  286.831681334201  -257.287679139991  
1.941491945744  335.292414924956  -247.744600571210  
1.941491945744  391.940677484722  -256.483727733848  
1.941491945744  458.159766905449  -250.886753236341  
1.941491945744  535.566691770690  -268.926625030901  
1.941491945744  626.051657201482  -250.014726078022  
1.941491945744  731.824221907617  -244.211421106610  
1.941491945744  855.467253556569  -249.576886233460  
1.941491945744  1000.000000000000  -248.251389180793  

2.269510536695  0.100000000000  -219.644983409803  
2.269510536695  0.116895181650  -222.323902225488  
2.269510536695  0.136644834930  -225.479400012550  
2.269510536695  0.159731228006  -229.199314166835  
2.269510536695  0.186718109129  -233.589854398690  
2.269510536695  0.218264472840  -238.766724290448  
2.269510536695  0.255140652003  -244.902791727240  
2.269510536695  0.298247128622  -229.614666016625  
2.269510536695  0.348636522768  -237.735458811284  
2.269510536695  0.407539296587  -247.425914188171  
2.269510536695  0.476393801040  -258.882939584741  
